sekolah_id,nama,npsn,bentuk_pendidikan,jenjang,alamat_jalan,kode_desa_kelurahan,desa_kelurahan,kode_kecamatan,kecamatan,kode_kabupaten,kabupaten,kode_provinsi,provinsi,kode_pos,email,kebutuhan_khusus,status_sekolah,sk_pendirian_sekolah,tanggal_sk_pendirian,status_kepemilikan,yayasan,sk_izin_operasional,tanggal_sk_izin_operasional,rekening_atas_nama,mbs,kode_registrasi,npwp,nm_wp,keaktifan,wilayah_terpencil,wilayah_perbatasan,wilayah_transmigrasi,wilayah_adat_terpencil,wilayah_bencana_alam,wilayah_bencana_sosial,partisipasi_bos,akses_internet,akses_internet_2,akreditasi,akreditasi_sp_tmt,akreditasi_sp_sk,luas_tanah_milik,luas_tanah_bukan_milik,angkatan_psp
7c323b70-23a7-41cb-8982-1a1b494833bf,SMAN 1 PUJUT,50201385,SMA,SMA   ,JL. BUNG KARNO NO.7,230202AI,Sengkol,230202,Kec. Pujut,230200,Kab. Lombok Tengah,230000,Prov. Nusa Tenggara Barat,83573,smansapujut@gmail.com,Tidak ada,Negeri,0389/O/1990,1990-06-11,Pemerintah Daerah,Tidak Ada Data,0389/O/1990,1990-06-11,SMAN1PUJUT...,1,253.113.957.589.761,002982452911000          ,Bendahara Rutin SMAN 1 PUJUT,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,500 Mb,Tidak Ada,A,2023-10-23,105/BAN-PDM/SK/2023,20.192,100.000,0
53e52d3c-5b89-433b-bd8b-1a2736f36f06,KB PERMATA,69810831,KB,PAUD  ,Dusun Gapit RT/RW. 002/003,230414AG,Gapit,230414,Kec. Empang,230400,Kab. Sumbawa,230000,Prov. Nusa Tenggara Barat,84384,sriyulianingsi778@gmail.com,Tidak ada,Swasta,61,2016-06-17,Yayasan,LPM,021 Tahun 2013,NaT,69810831 KB PERMATA,1,66.167.818.651.995,032345712913000          ,POS PAUD PERMATA,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,Tidak Ada,Tidak Ada,C,2023-08-29,039/BAN-PDM/SK/2023,52,0,0
0435f746-b5db-46e6-ae3e-1a326554f65a,KB MAHARDIKA,70006084,KB,PAUD  ,DUSUN PERNANG RT. 001 RW. 001 ,230422AB,Labuhan Burung,230422,Kec. Buer,230400,Kab. Sumbawa,230000,Prov. Nusa Tenggara Barat,0,Tidak Ada Data,Tidak ada,Swasta,11,NaT,Lainnya,Tidak Ada Data,606/PAUD/DPMPTSP/2020,2020-06-25,70006084 KB MAHARDIKA,1,78.027.560.377.269,945610178913000          ,KB TUNAS MAHARDIKA,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,Tidak Ada,Tidak Ada,B,2025-02-10,Tidak Ada Data,300,15.000,0
5a0eb682-cb19-4ad2-8ccd-1a45a91507be,KB Yusri,69798570,KB,PAUD  ,Mangge Asi,230502AN,Mangge Asi,230502,Kec. Dompu,230500,Kab. Dompu,230000,Prov. Nusa Tenggara Barat,84251,paudyusridompu@gmail.com,Tidak ada,Swasta,05,NaT,Yayasan,LEMBAGA PENDIDIKAN ANAK USIA DINI (PAUD) KASIH IBU,14022200788590001,2022-02-17,69798570 PAUD Yusri,0,3.265.170.948.353,029779055912000          ,PAUD YUSRI,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,50 Mb,Tidak Ada,C,2018-12-05,170/BAN PAUD DAN PNF/AKR/2018,450,0,0
c0565141-a8b7-458b-8b5e-1a45abce97c9,KB AL-MUHTADI,69972604,KB,PAUD  ,Dusun Bakan Tengak,230204AC,Bakan,230204,Kec. Janapria,230200,Kab. Lombok Tengah,230000,Prov. Nusa Tenggara Barat,83554,Tidak Ada Data,Tidak ada,Swasta,26 Tahun 2018,2018-01-18,Yayasan,Yayasan Pendidikan Al-Muhtadi NW Bakan,110/OI/PAUD-BARU/V/DPMPTSP/2025,2025-05-22,69972604 KB AL MUHTADI,0,71.817.603.626.920,810069450915001          ,Al-Muhtadi,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,40 Mb,Tidak Ada,B,2025-02-10,Tidak Ada Data,4.500,0,0
7e3901f8-acf8-45c1-a8d3-1a4998d7cb1a,SMP NEGERI 10 LAMBU SATAP,69971765,SMP,SMP   ,Jl. Lintas Mpori Lembo,230610AC,Mangge,230610,Kec. Lambu,230600,Kab. Bima,230000,Prov. Nusa Tenggara Barat,84182,smpnlambu10@gmail.com,Tidak ada,Negeri,188.45/369/06.1/2017,NaT,Pemerintah Daerah,Tidak Ada Data,188.45/369/06.1/2017,NaT,BOSSMPN10LAMBUSATAP...,0,196.846.269.167.648,002926327912000          ,NPWP Dinas pendidikan kebudayaan pemuda dan olahraga kabupaten Bima Kabupaten,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,30 Mb,Tidak Ada,B,NaT,104/BAN-PDM/SK/2024,2.745,0,0
0a948dd8-bac8-47b9-b459-1a4cca29086e,KB AT TAQWA,69938635,KB,PAUD  ,Dusun Pelempat,230114AD,Meninting,230114,Kec. Batu Layar,230100,Kab. Lombok Barat,230000,Prov. Nusa Tenggara Barat,83355,paudattaqwa89@gmail.com,Tidak ada,Swasta,01/PAUD-ATQW/IX/2010,NaT,Yayasan,KB AT-TAQWA,821/78/PAUDPNF/DIKBUD/2023,2023-03-13,69938635 KB AT TAQWA,0,238.102.585.723.066,707286001915000          ,PAUD AT-TAQWA,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,Tidak Ada,Tidak Ada,C,2018-10-03,105/BAN PAUD DAN PNF/AKR/2018,1,63,0
20505fe9-171f-4b5f-9c98-1a528f24aa0d,SMAN 1 MONTA,50205612,SMA,SMA   ,JL LINTAS PARADO TANGGA - MONTA - BIMA - NTB,230601AE,Tangga,230601,Kec. Monta,230600,Kab. Bima,230000,Prov. Nusa Tenggara Barat,84172,sman1monta@gmail.com,Tidak ada,Negeri,501/130.21.420/C/2002,2002-07-22,Pemerintah Daerah,Tidak Ada Data,002/835/01.1/C/2013,2013-10-24,Dana BOS SMAN 1 Monta,1,256.595.575.447.319,002982452911000          ,SMAN 1 MONTA,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,50 Mb,Tidak Ada,A,2023-08-29,036/BAN-PDM/SK/2023,50.000,50.000,0
7b575442-7d75-40d8-96b2-1a5426dd00c2,TK Melati,69798572,TK,PAUD  ,Lintas Sumbawa-Bima,230503AF,NOWA,230503,Kec. Woja,230500,Kab. Dompu,230000,Prov. Nusa Tenggara Barat,84251,tkmelatidompu@gmail.com,Tidak ada,Swasta,Tidak Ada Data,NaT,Lainnya,TK MELATI,426/1283/dikpora/2013,NaT,69798572 TK Melati,0,182.269.631.197.203,029777109912000          ,TK MELATI,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,20 Mb,Tidak Ada,C,2019-10-23,161/BAN PAUD DAN PNF/AKR/2019,225,0,0
3104e1d3-f7fd-4067-a879-1a5832b5cdb9,KB Mentari,69810828,KB,PAUD  ,SIGAR MANDANG,230426AB,Langam,230426,Kec. Lopok,230400,Kab. Sumbawa,230000,Prov. Nusa Tenggara Barat,84382,shintyacarolina025@gmail.com,Tidak ada,Swasta,88,NaT,Lainnya,Yayasan Mandiri,421.9/1024/Diknas/2016,2016-06-09,69810828 KB MENTARI,0,232.963.391.487.479,700146772913000          ,PAUD MENTARI,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,3 Mb,Tidak Ada,B,2022-12-11,156/BAN PAUD DAN PNF/AKR/2022,3,80,0
ae45b209-716a-431e-9028-1a5ef5918ba6,KB DERMAWAN,69853117,KB,PAUD  ,LINTAS JAMBU DUSUN DOROTO I,230507AD,LUNE,230507,Kec. Pajo,230500,Kab. Dompu,230000,Prov. Nusa Tenggara Barat,84271,paud-dermawan@yahoo.co.id,A - Tuna netra,Swasta,Tidak Ada Data,NaT,Yayasan,KB. DERMAWAN,426/2174/DIKPORA/2013,NaT,69853117 PAUD Dermawan,0,10.661.277.887.089,318155868912000          ,PAUD DERMAWAN ,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,Tidak Ada,Tidak Ada,C,2022-12-11,156/BAN PAUD DAN PNF/AKR/2022,9,0,0
ae1f65ad-a150-4cfd-af9a-1a6f0f4fe8e3,TK NEGERI 15 KODO KOTA BIMA,50219699,TK,PAUD  ,JLN. LINTAS SAPE,236102AE,Kodo,236102,Kec. RasanaE Timur,236100,Kota Bima,230000,Prov. Nusa Tenggara Barat,84151,TKSEROJA.KODO123@gmail.com,Tidak ada,Negeri,043,2011-06-28,Pemerintah Daerah,Tidak Ada Data,294/130.21.420/D/2014,NaT,50219699 TK NEGERI 15 KODO KOTA BIMA,0,190.649.834.819.745,425841939912000          ,BENDAHARA TK NEGERI 15 KODO,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,Tidak Ada,Tidak Ada,B,2018-10-03,105/BAN PAUD DAN PNF/AKR/2018,3,399,0
5d721b61-7cbe-4e10-b9d6-1a74a1ad5c6c,TK TERPADU AS-SYUHADA POHGADING,69843743,TK,PAUD  ,Jln. RAYA POHGADING LABUHAN LOMBOK,230308AB,Pohgading,230308,Kec. Pringgabaya,230300,Kab. Lombok Timur,230000,Prov. Nusa Tenggara Barat,83654,tkassyuhadapohgading@gmail.com,Tidak ada,Swasta,C-51.HT.03.01-TH.2006,2006-07-16,Yayasan,Yayasan As-Syuhada,503/5028/PMPTSP-TK/11/2021,NaT,69843743 TK TERPADU AS SYUHADA POHGADING,0,106.770.510.757.500,025929027915000          ,YAYASAN AS-SYUHADA,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,3 Mb,Tidak Ada,B,2022-12-11,107/BAN PAUD DAN PNF/AKR/2022,625,0,0
7e2e4f32-2467-46f2-a3e2-1a74b08befa6,SMK DARUL ILMI DARA KUNCI,69934585,SMK,SMK   ,JL. Jurusan SPN Belanting ,230310AF,DARA KUNCI,230310,Kec. Sambelia,230300,Kab. Lombok Timur,230000,Prov. Nusa Tenggara Barat,83656,smk_darulilmi@yahoo.com,Tidak ada,Swasta,041,NaT,Yayasan,YAYASAN DARUL ILMI,421.5/332/DIK.III/2016,2016-02-15,SMKDARULILMIDARAKUNCI...,0,69.125.211.763.963,741693444915001          ,Tidak Ada Data,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,Tidak Ada,Tidak Ada,B,2024-07-22,104/BAN-PDM/SK/2024,5.600,0,0
dae6c563-dd92-4a3d-889a-1a8b58f5c4f9,SMAN 1 PRAYA,50201391,SMA,SMA   ,JLN. KI HAJAR DEWANTARA 01 PRAYA,230206AK,PRAYA,230206,Kec. Praya,230200,Kab. Lombok Tengah,230000,Prov. Nusa Tenggara Barat,83511,smanegerisatupraya@gmail.com,Tidak ada,Negeri,109/SMA/BIII/1967,1967-08-21,Pemerintah Daerah,Tidak Ada Data,109/SMA/B/III/67,1967-08-21,SMA NEGERI 1 PRAYA,0,98.534.008.497.129,002982452911000          ,SMA N 1 PRAYA,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,300 Mb,Tidak Ada,A,2022-11-30,1857/BAN-SM/SK/2022,16.224,150.000,0
e8e79456-60d7-4a21-b09f-1aa2589a76b9,SMK MAARIF SIROJULULUM,69879005,SMK,SMK   ,MAMBEN DAYA,230318AA,Mamben Daya,230318,Kec. Wanasaba,230300,Kab. Lombok Timur,230000,Prov. Nusa Tenggara Barat,83658,smkm.su.nu@gmail.com,Tidak ada,Swasta,003/koord.PFD/yp2su/IV/2010,NaT,Yayasan,PONPES SIROJUL ULUM,421.1/819.1/DIK.III/2013,2013-05-27,SMKMAARIFSIROJULULUM...,1,196.627.647.178.022,019988807915001          ,YAY.SMK MAARIF SIROJUL ULUM,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,10 Mb,Tidak Ada,C,2021-12-08,1347/BAN-SM/SK/2021,7.810,0,0
d4373778-1e45-42d8-8761-1aabbd3c7ca5,PKBM Kemang Menir,P2960371,PKBM,PKBM  ,Dusun Batu Ongo RT. 01 RW. 05,230410AL,Maman,230410,Kec. Moyo Hulu,230400,Kab. Sumbawa,230000,Prov. Nusa Tenggara Barat,84371,pkbmkemangmenir.p2960371@gmail.com,Tidak ada,Swasta,407,NaT,Yayasan,PKBM Kemang Menir,333/PKBM/DPPTSP/2019,2019-05-03,P2960371 PKBM KEMANG MENIR,0,132.178.555.192.606,028343630913000          ,PKBM KEMANG MENIR,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,500 Mb,Tidak Ada,B,2025-05-02,199/BAN-PDM/SK/2025,333,320,0
4ce86b88-098b-45db-ba94-1aad4987f8b5,TK ISLAM DARUL AULAD,70029221,TK,PAUD  ,Dusun Lingkung Beru,230304AF,Tetebatu,230304,Kec. Sikur,230300,Kab. Lombok Timur,230000,Prov. Nusa Tenggara Barat,83662,tkdarulaulad32@gmail.com,Tidak ada,Swasta,503/3059/PMPTSP-TK/07/2021,2021-07-06,Lainnya,Tidak Ada Data,503/916/PMPTSP-TK/04/2022,NaT,70029221 TK ISLAM DARUL AULAD,1,149.997.040.208.649,967780263915000          ,Tidak Ada Data,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,1 Mb,Tidak Ada,B,NaT,Tidak Ada Data,400,0,0
ab69c9bc-fbd2-41ff-9e17-1ab3a719edad,TK IT DHIAUL FIKRI SUKARARA,70037277,TK,PAUD  ,Jalan Tarbiatul Fikri Elah Langgem,230314AB,Sukarara,230314,Kec. Sakra Barat,230300,Kab. Lombok Timur,230000,Prov. Nusa Tenggara Barat,83671,Tidak Ada Data,Tidak ada,Swasta,503/2593/PMPTSP-TK/10/2022,2022-10-07,Yayasan,Tidak Ada Data,503/3182/PMPTSP-TK/12/2022,2022-12-22,Tidak Ada Data,0,207.573.247.316.731,Tidak Ada Data,Tidak Ada Data,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,5 Mb,Tidak Ada,C,2025-02-10,Tidak Ada Data,150,0,0
625f87c9-7a6e-4eaf-afef-1abb2c306594,TK PGRI SELANTE,69759971,TK,PAUD  ,Jl. Lintas Plampang - Labangka,230413AH,Selante,230413,Kec. Plampang,230400,Kab. Sumbawa,230000,Prov. Nusa Tenggara Barat,84383,tkpgri_selante@gmail.com,Tidak ada,Swasta,55,2018-02-15,Yayasan,TK SDN SATAP SELANTE,319/PAUD/DPMPTSP/2018,NaT,69759971 TK PGRI SELANTE,1,221.583.258.054.266,                         ,Tidak Ada Data,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,30 Mb,Tidak Ada,C,2024-12-16,260/BAN-PDM/SK/2024,210,10,0
ade7a14d-7d88-466f-a0f5-1ac1ed77d61b,KB SINAR PAGI,69843918,KB,PAUD  ,Jalan jurusan Sakra Sikur Kampung Bagek Bonkang,230304AA,Semaya,230304,Kec. Sikur,230300,Kab. Lombok Timur,230000,Prov. Nusa Tenggara Barat,83662,paud.sinarpagi.darmasari@gmail.com,Tidak ada,Swasta,-,2013-05-21,Yayasan,PAUD SINAR PAGI,421.9/372.2/Dik IV.3/2012,NaT,69843918 KB SINAR PAGI,0,85.357.771.982.973,031945819915000          ,PAUD SINAR PAGI,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,1 Gb,Tidak Ada,C,2024-07-30,111/BAN-PDM/SK/2024,1,28,0
f4ad6116-1b4c-4563-aadc-1aca947a4a38,KB UMIRA NWDI,70029272,KB,PAUD  ,Dusun Repok Keri,230115AN,SARIBAYE,230115,Kec. Lingsar,230100,Kab. Lombok Barat,230000,Prov. Nusa Tenggara Barat,83372,Tidak Ada Data,Tidak ada,Swasta,001/PAUD-U/VII/2021,2021-06-01,Lainnya,Tidak Ada Data,821/140-PAUDPNF DAN DIKMAS/ DIKBUD/2022,2022-02-03,70029272 KB UMIRA NWDI,0,24.608.786.107.419,608406328914000          ,Tidak Ada Data,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,30 Mb,Tidak Ada,C,NaT,Tidak Ada Data,10.000,0,0
4fdad681-9c5b-4f5c-bf64-1ae05f3acf31,TK NEGERI TALABIU,69752377,TK,PAUD  ,JLN LINTAS BIMA- SUMBAWA,230603AM,Talabiu,230603,Kec. Woha,230600,Kab. Bima,230000,Prov. Nusa Tenggara Barat,84171,tkserunibisa@gmail.com,Tidak ada,Negeri,19,2014-10-20,Yayasan,TK SERUNI,112/130/21/420/PNF.D-TK/2,2014-12-01,69752377 TK SERUNI,0,142.759.785.618.332,031958010912000          ,TK SERUNI,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,Tidak Ada,Tidak Ada,B,2018-08-22,070/BAN PAUD DAN PNF/AKR/2018,3,450,0
71804164-efba-4575-b1b8-1ae2d64e7288,Tk NURUL ANSHORY,69877820,TK,PAUD  ,Betumping,230801AF,Sokong,230801,Kec. Tanjung,230800,Kab. Lombok Utara,230000,Prov. Nusa Tenggara Barat,83352,paudnurulanshory@gmail.com,Tidak ada,Swasta,02/ PKBM. AL-KTSR/ VII/ 2011,2011-07-10,Yayasan,PKBM AL KAUTSAR,421.1/128.1/04/DIKBUDPORA/2024,2024-02-07,69877820 KB Nurul Anshory,0,110.232.490.588.911,807065495914001          ,Tidak Ada Data,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,2 Mb,Tidak Ada,B,2019-09-11,143/BAN PAUD DAN PNF/AKR/2019,100,200,0
92758c40-b518-4e4f-961d-1ae4e762095e,KB TUNAS BANGSA,69816132,KB,PAUD  ,"JLN PUSRI SERUMBUNG, DUSUN PESANGGARAN",230112AG,LEMBAR SELATAN,230112,Kec. Lembar,230100,Kab. Lombok Barat,230000,Prov. Nusa Tenggara Barat,83364,kbtunasbangsa@gmail.com,Tidak ada,Swasta,004-SK/KBTB/IV/2007,NaT,Yayasan,PAUD TUNAS BANGSA,256-PB/PAUD/Dikbud/2017,2017-07-25,69816132 KB TUNAS BANGSA,1,70.972.012.107.957,027201722911000          ,KB.PAUD TUNAS BANGSA,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,30 Mb,Tidak Ada,C,2018-10-03,105/BAN PAUD DAN PNF/AKR/2018,3,150,0
7023432e-71dc-45b5-a7ef-1b0d8dd21861,SD ISLAM BABUSSALAM MONTONG SARI,69971279,SD,SD    ,JL. BRAJA KUNING NO. 1,230315AC,Sukaraja,230315,Kec. Jerowaru,230300,Kab. Lombok Timur,230000,Prov. Nusa Tenggara Barat,83676,sdibabussalam56@gmail.com,Tidak ada,Swasta,05,2015-06-06,Yayasan,Yayasan Babussalam,421/1517/DIKBUD.II/2017,2017-12-06,SDIBABUSSALAMMONTONGSARI...,1,50.865.892.285.553,029242278914000          ,Yayasan Babussalam Seganteng Kota Mataram,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,30 Mb,Tidak Ada,B,NaT,087/BAN-PDM/SK/2024,1.575,0,0
805f2fe2-023c-e111-b0c3-1b0e531c93ad,SEKOLAH DASAR NEGERI LABUHAN AJI KECAMATAN TARANO,50203252,SD,SD    ,Dusun Labuhan Aji,230425AB,Labuan Aji,230425,Kec. Tarano,230400,Kab. Sumbawa,230000,Prov. Nusa Tenggara Barat,84384,sdnlabuhanaji@gmail.com,Tidak ada,Negeri,Nomor 9 Tahun 2025,NaT,Pemerintah Daerah,Tidak Ada Data,Nomor 9 Tahun 2025,NaT,SDN Labuhan Aji,1,248.693.093.579.778,006641869913000          ,SDN Labuhan Aji,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,10 Mb,Tidak Ada,B,2021-12-08,1346/BAN-SM/SK/2021,5.400,0,0
4032c4e1-023c-e111-a93c-1b1335c08a9f,SD NEGERI 2 SUKAMULIA TIMUR,50205701,SD,SD    ,Jl. Ontas Gusti - Sukamulia,230306AI,SUKAMULIA TIMUR,230306,Kec. Sukamulia,230300,Kab. Lombok Timur,230000,Prov. Nusa Tenggara Barat,83652,sdntigasukamulia@yahoo.com,Tidak ada,Negeri,01,1910-01-01,Pemerintah Daerah,Tidak Ada Data,188.45/461/DIKBUD/2020,2020-08-04,SDN3SUKAMULIA/BOS...,1,248.232.772.910.082,003094554915000          ,Tidak Ada Data,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,5 Mb,Tidak Ada,B,2023-12-12,119/BAN-PDM/SK/2023,3.120,0,0
cd81aab2-0c98-4bd1-9f94-1b18151d7bb2,SPS MAYANG MEKAR PANCOR,69844145,SPS,PAUD  ,Jln. Dewi Sartika No.05 Pancor Muhajirin,230307AB,Pancor,230307,Kec. Selong,230300,Kab. Lombok Timur,230000,Prov. Nusa Tenggara Barat,83611,paudmayangmekar@gmail.com,Tidak ada,Swasta,128/PLS/2007,2010-01-05,Yayasan,PAUD MAYANG MEKAR,421.9/475723/Dik IV.3/2010,2010-06-14,69844145  SPS MAYANG MEKAR PANCOR,1,196.445.391.919.116,028142784-911000         ,SPS MAYANG MEKAR Pancor,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,40 Mb,Tidak Ada,B,2019-12-03,201/BAN PAUD DAN PNF/AKR/2019,3,256,0
82dae342-4771-4836-8013-1b1aed3e8902,KB MEKAR HARUM,70045281,KB,PAUD  ,Jl. Lingkungan Dasan Kolo Kelurahan Jempong Baru Kec.Sekarbela Kota Mataram,236004AA,Jempong Baru,236004,Kec. Sekarbela,236000,Kota Mataram,230000,Prov. Nusa Tenggara Barat,83116,Tidak Ada Data,Tidak ada,Swasta,06,2022-06-16,Yayasan,Tidak Ada Data,400.3.2/35/Disdik/VIII/2023,2022-08-29,Tidak Ada Data,0,73.546.390.991.175,Tidak Ada Data,Tidak Ada Data,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,Tidak Ada,Tidak Ada,B,2025-02-10,Tidak Ada Data,0,625,0
635ea71e-7598-4387-acdc-1b207b0fbe0d,TK ISLAM ASSA ADAH NW KELAYU,69843721,TK,PAUD  ,TGH. UMAR,230307AD,Kelayu Utara,230307,Kec. Selong,230300,Kab. Lombok Timur,230000,Prov. Nusa Tenggara Barat,83613,TAMANKANAKASSAADAH@GMAIL.COM,Tidak ada,Swasta,421.1/752/PDR/2004,2004-02-26,Yayasan,PONDOK PESANTREN DAARUNNAHDLATAIN NW KELAYU,755/503/PM/IX/2021,NaT,69843721 TK ISLAM ASSA ADAH NW KELAYU,1,33.704.191.957.109,030644967-915000         ,YAY TK ISLAM ASSAADAH NW KELAYU,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,3 Mb,Tidak Ada,B,2024-07-30,111/BAN-PDM/SK/2024,473,35,2
906896e4-023c-e111-a02d-1b22a90de86a,SMP NEGERI 2 SUKAMULIA,50219633,SMP,SMP   ,Jalan Rumbuk-Padamara-paokmotong,230306AG,SETANGGOR SELATAN,230306,Kec. Sukamulia,230300,Kab. Lombok Timur,230000,Prov. Nusa Tenggara Barat,83652,smpn2sukamulia@gmail.com,Tidak ada,Negeri,188.45/515/dik/2008,2008-12-31,Pemerintah Daerah,Tidak Ada Data,188.45/515/DIK/2008,2008-12-31,SMPN2SUKAMULIA...,1,251.334.650.510.338,003094554915000          ,SMPN 2 SUKAMULIA,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,30 Mb,Tidak Ada,B,2022-11-30,1857/BAN-SM/SK/2022,3.837,0,0
89acc17a-49e7-47d9-aeed-1b34dd988d74,TK NEGERI 02 SIKUR,69904471,TK,PAUD  ,Jl. Raya No.5 Montong Baan,230304AE,Montongbaan,230304,Kec. Sikur,230300,Kab. Lombok Timur,230000,Prov. Nusa Tenggara Barat,83662,tknegeri02sikur@gmail.com,Tidak ada,Negeri,575/PLS/2012,2012-08-14,Yayasan,SKB LOMBOK TIMUR,188.45/470/DIKBUD/2021,2021-10-26,69904471 TK NEGERI 02 SIKUR,1,134.972.241.995.593,003094554915000          ,SKB LOMBOK TIMUR,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,Tidak Ada,Tidak Ada,B,2019-10-23,162/BAN PAUD DAN PNF/AKR/2019,1.681,0,0
502e0ee2-023c-e111-b976-1b3a4c6fdd35,SEKOLAH DASAR NEGERI 9 SUMBAWA KECAMATAN SUMBAWA,50205249,SD,SD    ,Pekat,230408AC,Pekat,230408,Kec. Sumbawa,230400,Kab. Sumbawa,230000,Prov. Nusa Tenggara Barat,84315,sdnegeri9.sumbawa@gmail.com,Tidak ada,Negeri,Nomor 9 Tahun 2025,NaT,Pemerintah Daerah,Tidak Ada Data,Nomor 9 Tahun 2025,NaT,SDN9SUMBAWA...,1,248.550.534.429.698,004754099913000          ,SD Negeri 9 Sumbawa,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,300 Mb,Tidak Ada,B,2022-11-30,1857/BAN-SM/SK/2022,2.154,0,0
3f27831b-479b-4e47-85b4-1b3e17eb8a01,SEKOLAH DASAR MUHAMMADIYAH MATARAM MUHAMMADIYAH BOARDING SCHOOL,70048274,SD,SD    ,Jalan Terusan Merdeka Raya Batu Ringgit Selatan,236004AB,Tanjung Karang,236004,Kec. Sekarbela,236000,Kota Mataram,230000,Prov. Nusa Tenggara Barat,0,sdmudimat1912@gmail.com,Tidak ada,Swasta,100.3.2 / 129 / Disdik / X / 2023,2023-10-16,Yayasan,Pimpinan Daerah Muhammadiyah (PDM) Kota Mataram,100.3.2 / 955 / Disdik / III / 2023,2024-03-05,Tidak Ada Data,0,30.250.113.145.671,0278262969911000         ,SD MUHAMMADIYAH MATARAM MUHAMMADIYAH BOARDING SCHOOL,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,150 Mb,Tidak Ada,Tidak diisi,NaT,Tidak Ada Data,1.560,450.000,0
208b60e1-023c-e111-bde9-1b487215dc14,SD NEGERI 1 GUMANTAR,50200756,SD,SD    ,Boyotan,230805AD,GUMANTAR,230805,Kec. Kayangan,230800,Kab. Lombok Utara,230000,Prov. Nusa Tenggara Barat,83353,sd1gumantar@gmail.com,Tidak ada,Negeri,Tidak Ada Data,1976-02-01,Pemerintah Daerah,Tidak Ada Data,-,1910-01-01,SDN1GUMANTAR/BOS...,1,106.492.199.128.237,001214618914000          ,SDN 1 GUMANTAR,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,5 Mb,Tidak Ada,B,2021-12-08,1347/BAN-SM/SK/2021,2.472,0,0
b00825e2-023c-e111-8beb-1b4af8dbe818,SEKOLAH DASAR NEGERI 2 ROPANG KECAMATAN ROPANG,50203413,SD,SD    ,Ropang,230411AC,Ropang,230411,Kec. Ropang,230400,Kab. Sumbawa,230000,Prov. Nusa Tenggara Barat,84372,sdnropang2@gmail.com,Tidak ada,Negeri,NOMOR 54 TAHUN 2022,1978-12-31,Pemerintah Daerah,Tidak Ada Data,NOMOR 54 TAHUN 2022,1910-01-01,SDN2ROPANG...,1,248.648.687.434.754,003105715913000          ,SDN 2 ROPANG KEC. ROPANG KAB. SUMBAWA,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,300 Mb,Tidak Ada,B,2023-11-28,116/BAN-PDM/SK/2023,6.000,0,0
